userName,score,at,content
Pengguna Google,5,2024-09-04 11:03:45,Shoppee bagus skali ongkir nya murah👍👍👍👍
Pengguna Google,5,2024-09-04 11:03:02,Ok Banget
Pengguna Google,5,2024-09-04 11:02:34,Selalu puas
Pengguna Google,5,2024-09-04 11:02:12,Cukup membantu meskipun ada biaya penanganan dan gak gratis.. Terimakasih Setelah diupdate tidak bisa buka beranda
Pengguna Google,5,2024-09-04 11:01:13,BAGUS UNTUK BELANJA OFFLINE
Pengguna Google,5,2024-09-04 11:01:11,Goodddd
Pengguna Google,1,2024-09-04 11:00:37,"Saya sudah beberapa kali email ke supportnya shopee tapi teamnya kayak yang kurang mendalami kebijakan shopee....tolong atasan dari team support pelajari lagi isi dari chat email saya.... Dan kalau mau jawab peryanyaan terutama via email JANGAN dijawab dengan templete jadinya gak nyambung... Apa yanh ditanya, apa yanh dijawab. Kalau team tidak berkenan silahkan hub,saya via email... Makasih"
Pengguna Google,4,2024-09-04 11:00:06,Banyak voucer
Pengguna Google,5,2024-09-04 10:59:48,Banyak barang murah dan bagus tapi teliti juga ada banyak resseler nakal yg pesan barang tidak sesuai pesanan.
Pengguna Google,5,2024-09-04 10:59:29,ok
Pengguna Google,5,2024-09-04 10:58:48,Bagus
Pengguna Google,5,2024-09-04 10:58:43,"Cocok, pengiriman cepat"
Pengguna Google,1,2024-09-04 10:58:32,kecewa sm shopee .. masa mau cekout ga bisa2 katanya M02 D02 sudah menggunakan vocher .. pdhal sy belinya ga ada diskon tapi bgtu trs ... sangat2 kecewa
Pengguna Google,5,2024-09-04 10:57:59,Saya kasih sudah 5 bintang karena pesanan ditrima sebelum tgl estimasi.
Pengguna Google,5,2024-09-04 10:57:55,Kereeen
Pengguna Google,1,2024-09-04 10:57:21,Tolong perbaiki fitur nya ;(
Pengguna Google,5,2024-09-04 10:56:19,Baik lengkapp sesuai
Pengguna Google,5,2024-09-04 10:56:06,Shoppe sangat menguntungkan
Pengguna Google,4,2024-09-04 10:55:38,"Cukup baik tapi ada yang kurang, tolong di tambahin Pembayaran lewat dana kak"
Pengguna Google,3,2024-09-04 10:55:35,Scroll nya susah banget heiiiiii
Pengguna Google,5,2024-09-04 10:55:11,Tepat waktu...i like
Pengguna Google,4,2024-09-04 10:55:03,Saya kecewa karna 3 paket saya tdk bisa sampai ke alamat tujuan di karenakan jasa kirim SPX express yang tdk mengantarkan di daerah perdesaan. Cuma sampai batas kota. Dan seenaknya memberi keterangan pembeli menolak paketan. Tanpa ada konfirmasi. Sehingga akun saya hampir di non aktifkan untuk COD nya.
Pengguna Google,5,2024-09-04 10:54:43,Bagus
Pengguna Google,5,2024-09-04 10:54:25,Aplikasi bagus
Pengguna Google,5,2024-09-04 10:54:19,Terbaik
Pengguna Google,5,2024-09-04 10:54:08,sgt memuaskan
Pengguna Google,5,2024-09-04 10:53:08,good
Pengguna Google,1,2024-09-04 10:52:12,iklan knfol
Pengguna Google,5,2024-09-04 10:51:48,Belanja disini semua ada
Pengguna Google,5,2024-09-04 10:51:28,baik
Pengguna Google,5,2024-09-04 10:51:20,Mantap
Pengguna Google,5,2024-09-04 10:50:27,Terbaik deh
Pengguna Google,5,2024-09-04 10:50:24,Saya suka dengan shooping karna paket saya aman terus terimakasih banyak shooping untuk paket saya saya suka dengan shooping
Pengguna Google,2,2024-09-04 10:49:54,Jelek banget
Pengguna Google,5,2024-09-04 10:49:32,Sangat membantu
Pengguna Google,5,2024-09-04 10:49:31,bagus
Pengguna Google,5,2024-09-04 10:49:28,Blanja mudah dan murah
Pengguna Google,5,2024-09-04 10:49:23,Sangat membantu dgn produk yg bagus dan sesuai kebutuhan
Pengguna Google,5,2024-09-04 10:48:36,Cari apapun di shoppi itu ada dan sangat terjangkau TDK usah khawatir kemahalan hrg
Pengguna Google,5,2024-09-04 10:47:06,Aw collab sama nct 127 yaw 😋 habis ini collab sama enhypen yak
Pengguna Google,5,2024-09-04 10:46:36,mantap puas
Pengguna Google,5,2024-09-04 10:45:51,Top
Pengguna Google,5,2024-09-04 10:45:35,Mantap buat barangnya sesuai deskripsi🙏🏻
Pengguna Google,4,2024-09-04 10:45:21,Mantap
Pengguna Google,5,2024-09-04 10:44:37,Selama menggunakan lancar.
Pengguna Google,5,2024-09-04 10:44:32,Recomended dan amanah
Pengguna Google,1,2024-09-04 10:44:28,Buggg verifikasi puzzle apk error dsr udh jelek shope skrnggg
Pengguna Google,5,2024-09-04 10:44:07,kualitas baik
Pengguna Google,5,2024-09-04 10:43:18,Sangat nyaman untuk belanja segala kebutuhan brg. Thks
Pengguna Google,5,2024-09-04 10:43:14,mempermudah
Pengguna Google,5,2024-09-04 10:42:43,sangat baik sesuai pesanan
Pengguna Google,5,2024-09-04 10:42:22,"wes apik, di tingkatkan ..."
Pengguna Google,5,2024-09-04 10:42:01,sangat puas
Pengguna Google,5,2024-09-04 10:41:29,Bagus kali sangat mmbantu
Pengguna Google,5,2024-09-04 10:41:06,Oke
Pengguna Google,5,2024-09-04 10:40:15,mantap sangat membantu
Pengguna Google,1,2024-09-04 10:39:39,Pas gada saldo seabank bisa dibukak tapi pas udah ada saldo udah ga bisa bukak hadeh haduh
Pengguna Google,5,2024-09-04 10:39:30,aplikasinya bertambah berat.
Pengguna Google,5,2024-09-04 10:39:23,Belanja enak banget tinggal duduk manis barang di antar dengan bgus dan aman
Pengguna Google,3,2024-09-04 10:37:56,GA TAU SIH
Pengguna Google,5,2024-09-04 10:37:35,Aman Terkendali
Pengguna Google,1,2024-09-04 10:37:25,Pengiriman SPX terlalu bertele-tele
Pengguna Google,5,2024-09-04 10:36:55,Sangat bermanfaat
Pengguna Google,4,2024-09-04 10:34:52,Belanja lbh praktis
Pengguna Google,5,2024-09-04 10:34:46,Sejauh ini sangat membantu
Pengguna Google,5,2024-09-04 10:34:24,Bagusss banget pelayanan nya top markotop dechh !
Pengguna Google,5,2024-09-04 10:34:13,"Puas belanja di shopee , pengiriman tepat waktu"
Pengguna Google,5,2024-09-04 10:33:50,membantu banget
Pengguna Google,4,2024-09-04 10:31:46,Gedein diskon nya dongg
Pengguna Google,5,2024-09-04 10:30:24,Dijamin betah
Pengguna Google,5,2024-09-04 10:30:23,bagus bangett aplikasinyaaa banyakin gratis ongkir ya... hehehe
Pengguna Google,1,2024-09-04 10:30:08,Tolonggggggg sekali !!!! kalau ga mampu buat ekspedisi sendiri jgn maksain dan nyusahin cust gilaaaa yg awal nya pakai jnt 4/5hari barang pasti sampe ini hampir 1 bulan tiap pesan barangggg !!! beda bgt sama sbelah yg masi pke jnt 3hari udah sampe .
Pengguna Google,1,2024-09-04 10:28:36,pengiriman lama
Pengguna Google,5,2024-09-04 10:28:33,Pelayanan tepat waktu
Pengguna Google,1,2024-09-04 10:28:10,shoppe bau taiii dah kadaluarsa masih tetep bikin iklan gblk
Pengguna Google,5,2024-09-04 10:28:07,Bisa dipercaya Jangan ragu untuk berbelanja
Pengguna Google,4,2024-09-04 10:27:17,Ngirim paket nya jangan lama lama
Pengguna Google,5,2024-09-04 10:27:09,Bokek
Pengguna Google,1,2024-09-04 10:27:08,"Maaf saya kasih bintang satu karena permohonan pinjaman dan pay leter saya di tolak ,katanya gampang cair mana bohong aja nih"
Pengguna Google,5,2024-09-04 10:27:07,Bagus
Pengguna Google,5,2024-09-04 10:26:45,Ok
Pengguna Google,5,2024-09-04 10:26:39,Sangat membantu dan untuk harga sangat terjangkau
Pengguna Google,5,2024-09-04 10:24:24,Membantu
Pengguna Google,4,2024-09-04 10:23:28,Kenapa saya setiap mau nyari barang sudah ditulis tapi delay lama baru alasan tidak ada koneksi jaringan padahal jaringan bagus baru di ulangin lagi bisa walaupun lama😌
Pengguna Google,3,2024-09-04 10:23:28,Untuk shopee sangat bagus tapi yang aku kesel adalah pengembalian barang yang selalu dipihak penjual aku sudah banyak menunjukkan bukti ini dan itu tapi tetap diberi solusi tidak masuk akal. Aku yang rugi karena menerima barang rusak dan cacat jadi mohon bantuannya 😶😶
Pengguna Google,5,2024-09-04 10:23:03,"Terimakasih shoppe,membantu semua kebutuhan saya dan keluarga🙏👍"
Pengguna Google,5,2024-09-04 10:22:46,🤩🤩
Pengguna Google,1,2024-09-04 10:22:12,Onkir sagat mahal
Pengguna Google,3,2024-09-04 10:21:29,Pencairan dana spinjamnya lama.. tolong diperbaiki
Pengguna Google,5,2024-09-04 10:21:23,kerenn
Pengguna Google,5,2024-09-04 10:21:03,"Sangat amanah dan terpercaya, produknya tidak mengecewakan,pertahankan"
Pengguna Google,4,2024-09-04 10:20:41,Kenapa shopee saya sekarang bermasalah saat akan melakukan pembayaran katanya masalah jaringan padahal jaringan saya bagus
Pengguna Google,5,2024-09-04 10:20:32,Bagus
Pengguna Google,3,2024-09-04 10:20:26,Lasada
Pengguna Google,2,2024-09-04 10:20:07,"Semenjak update aplikasi jadi tidak bisa memilih jasa pengiriman, iya kalau dapat SPX atau J&T enak, barang cepat sampai. lah kalau dapat anteraja, barang jadi makin lama sampainya. Tolong kembalikan fitur ubah jasa kirim."
Pengguna Google,5,2024-09-04 10:19:52,ngebantu bgd belanja mudah
Pengguna Google,5,2024-09-04 10:18:20,Mudah
Pengguna Google,5,2024-09-04 10:18:13,"puas belanja di shopee,spaylaternya juga sangat membantu"
Pengguna Google,5,2024-09-04 10:17:59,"Dah bagus, cuma untuk pilih tipe atau warna untuk pembelian itu agak membingunkan"
Pengguna Google,5,2024-09-04 10:17:57,Good
Pengguna Google,5,2024-09-04 10:17:17,Sangat mudah bagi kita untuk belanja
Pengguna Google,5,2024-09-04 10:16:36,gacor
Pengguna Google,5,2024-09-04 10:15:10,Sangat membantu
Pengguna Google,5,2024-09-04 10:14:24,"Pakai shopee lebih banyak pilihan...trims Sebenarnya salah satu bedanya online dan offline adalah masalah ongkir..kalau ongkirnya akan tetap seperti ini,pastilah aku akan pilih online... hehehe"
Pengguna Google,5,2024-09-04 10:14:07,Ok
Pengguna Google,5,2024-09-04 10:13:52,Keren banget 😃👍
Pengguna Google,5,2024-09-04 10:11:59,"Paling pas belanja di Shopee, deskripsi nya jelas, pilihan nya pas, pertahankan 👍"
Pengguna Google,5,2024-09-04 10:11:23,Bagus
Pengguna Google,5,2024-09-04 10:10:23,Alhamdulilah dah bbrp kali cod barang nyampe n sesuai pesanan... pertahankan bos😁
Pengguna Google,2,2024-09-04 10:10:12,"Kok harganya beda setelah di klik... Seakan² ingin menampilkan harga murah, tapi kenyataan tidak sesuai dengan kenyataannya"
Pengguna Google,5,2024-09-04 10:09:58,"Bagusnya,,,,,,"
Pengguna Google,1,2024-09-04 10:09:44,Sangat mengganggu dan selalu muncul dimana-2
Pengguna Google,5,2024-09-04 10:08:38,Ok
Pengguna Google,1,2024-09-04 10:08:22,"gaya ada S pinjam, tapi sistemnya ga jelas...limit ada tapi ga bisa di gunakan, alasan kualitas kredit buruk...padahal tiap angsuran selalu di bayar tepat waktu dan di bayar jauh sebelum tanggal jatuh tempo....alasan yang ga masuk akal..."
Pengguna Google,5,2024-09-04 10:07:52,Mudah dan menarik
Pengguna Google,5,2024-09-04 10:07:48,Sangat membantu
Pengguna Google,5,2024-09-04 10:07:32,Shoppe sangat membantu saya
Pengguna Google,5,2024-09-04 10:06:57,Baik
Pengguna Google,2,2024-09-04 10:06:18,Aplikasi ngga ramah buat seller! Makin hari naik mulu admin ni aplikasi buat apasih? Beli avtur jet? kurir pengiriman mau di monopoli pula! Rakus tanda downfall bre ati-ati aja kalo dah mulai diboycott warga!
Pengguna Google,1,2024-09-04 10:04:13,Kenapa aq beli hp dapat nya cesing
Pengguna Google,5,2024-09-04 10:02:57,Cara ampuh belanja online
Pengguna Google,5,2024-09-04 10:02:38,Mantap dapat gratis ongkir Mulu setiap order
Pengguna Google,5,2024-09-04 10:01:31,Ok
Pengguna Google,5,2024-09-04 10:01:07,Shopee sgt membantu bagi saya
Pengguna Google,5,2024-09-04 10:00:01,Belanja jadi lebih mudah
Pengguna Google,3,2024-09-04 09:59:33,swxes xx szz
Pengguna Google,5,2024-09-04 09:59:00,luar biasa
Pengguna Google,5,2024-09-04 09:58:26,Suka
Pengguna Google,5,2024-09-04 09:57:57,Oke mantap
Pengguna Google,5,2024-09-04 09:57:28,sangat membantu
Pengguna Google,5,2024-09-04 09:57:19,Bintang yang bicara gaktau sudah nyaman aja disini
Pengguna Google,5,2024-09-04 09:56:11,Sangat membantu dlm berbelanja🤗
Pengguna Google,5,2024-09-04 09:55:05,😍AKU CINTA SHOPEE😍 💖SHOPEE TETAP DI HATI💖 💕SHOPEE ANDALANKU💕 💞SEMUA ADA DI SHOPEE💞 🚚SHOPEE COD🚚 ✈️SHOPEE EXPRESS CEPAT DAN TERPERCAYA🛬.⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠🌠💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟💐💐💐💐💐💐💐💐💐💐💐💐💐💐 🙏 S@L@M SUKSES SELALU🙏 .. 😍😍💞💞💞😍🤩....
Pengguna Google,4,2024-09-04 09:55:00,ee kont*l cara tau yg ngirim paket gimana. ngntd
Pengguna Google,5,2024-09-04 09:54:57,Te Oo Pe banget
Pengguna Google,4,2024-09-04 09:54:42,Apk nya bagus lumyaynn
Pengguna Google,5,2024-09-04 09:54:10,Josss menyala
Pengguna Google,3,2024-09-04 09:53:52,"bagaimana cara menghapus akun permanen dari daftar KTP.. karena setelah di hapus akun, datanya masih tersimpan.. ID lama platinum yang tutup akun dari email yang sama tidak terhapus, dan memakai untuk mendaftar atau login sudah tidak bisa, dan membuat akun baru pakai nomor dan memasukkan KTP, NIK sudah terpakai dan terdaftar. jadi saya mau hapus akun permanen.."
Pengguna Google,5,2024-09-04 09:52:34,Ok
Pengguna Google,5,2024-09-04 09:52:02,Mantul bangat
Pengguna Google,5,2024-09-04 09:49:54,Terbaik
Pengguna Google,3,2024-09-04 09:48:21,kadang lah bgt
Pengguna Google,5,2024-09-04 09:48:13,Apkikasi buat belanja
Pengguna Google,1,2024-09-04 09:48:09,Banyak iklan gak memuaskan
Pengguna Google,5,2024-09-04 09:48:08,Bagus dan menarik
Pengguna Google,5,2024-09-04 09:48:00,Saya menyuakai dan senang bisa memakai apk ini
Pengguna Google,2,2024-09-04 09:47:16,Buruk kok setiap saya mau pesen paket selalu ada aja ganggu
Pengguna Google,5,2024-09-04 09:46:55,Memuaskan sekali
Pengguna Google,1,2024-09-04 09:46:06,Pengiriman x makin lama hargax juga lebih mahal
Pengguna Google,5,2024-09-04 09:45:36,Sangat bagus
Pengguna Google,1,2024-09-04 09:45:01,Banyak banget game yang ada iklan nya tentang shopee ini aplikasi maksa bet
Pengguna Google,5,2024-09-04 09:44:20,Wow keren
Pengguna Google,5,2024-09-04 09:44:07,Bagus
Pengguna Google,5,2024-09-04 09:42:41,Ngebantu bgt top
Pengguna Google,5,2024-09-04 09:40:57,Pelayanan baik
Pengguna Google,5,2024-09-04 09:40:42,Sukaaaaa
Pengguna Google,5,2024-09-04 09:40:36,Saya sangat luas dengan aplikasi shope
Pengguna Google,5,2024-09-04 09:40:20,Keren
Pengguna Google,5,2024-09-04 09:39:59,"Mudah digunakan, jenis barang lengkap, pelayanan bagus dan informatif"
Pengguna Google,1,2024-09-04 09:39:46,"dikit dikit verifikasi dikit dikit verifikasi jd males blanja waktu terbuang sia"" hanya utk verifikasi. NYEBELIN BANGET!!!! mn makin jelek n lemottttttt bgt..."
Pengguna Google,5,2024-09-04 09:39:23,Sangat baik 🫡
Pengguna Google,4,2024-09-04 09:38:20,Mantap
Pengguna Google,3,2024-09-04 09:36:42,"Tolong balikin lagi untuk bisa gunain gratis ongkir bisa disemua ekspedisi, jd ga harus pilih rekomendasi shopee untuk dapetin gratis ongkir."
Pengguna Google,5,2024-09-04 09:36:05,👍👍👍👍👍
Pengguna Google,5,2024-09-04 09:35:22,Mempermudah untuk berbelanja
Pengguna Google,5,2024-09-04 09:34:09,👍👍👍
Pengguna Google,1,2024-09-04 09:33:52,"Payah, Pengiriman nya aneh. Sering banget di retur tanpa sepengetahuan penjual. Sampe ga bisa cod Krn emang paket belum sampai sama sekali dan tidak ada komunikasi via telpon atau lain nya. Malah di anter ke penjual lagi. Kecewa bgt pake shoppe ."
Pengguna Google,5,2024-09-04 09:31:54,baagus keren
Pengguna Google,5,2024-09-04 09:31:32,aplikasi kren
Pengguna Google,5,2024-09-04 09:30:59,Belanja di shopee ok bngt kalo ada yg ngga sesuai jg gampang cara returnya banyak promo promonya juga
Pengguna Google,1,2024-09-04 09:30:33,"Apa"" serba mahal, biaya admin lah, biaya layanan lagi"
Pengguna Google,5,2024-09-04 09:30:27,Aplikasi yg sangat membantu apalagi waktu kerja yg mepet untuk keluar jadi solusinya bisa pesan online dan praktis buat pekerjaan yg sibuk
Pengguna Google,5,2024-09-04 09:30:10,Pasti
Pengguna Google,5,2024-09-04 09:29:54,barang datang tepat waktu
Pengguna Google,1,2024-09-04 09:29:38,Semenjak pengirimannya lewat spx jadi lambat kurirnya ngantar
Pengguna Google,2,2024-09-04 09:28:56,"Pengaturan Jasa kirim bisa pilih sendiri deh, ribet kalau pake jasa kirim yg gak biasa kirim paket di alamat yg dituju, gak tau jalan, kasian juga kalau toko jasa kirim jauh dari sekitar (desa) tujuan, kita pelanggan kerja gak tiap menit pegang hp, tuh kurir mau nanya siapa !😤"
Pengguna Google,5,2024-09-04 09:28:09,Good
Pengguna Google,5,2024-09-04 09:28:01,Sangat puas
Pengguna Google,3,2024-09-04 09:27:46,Saya suka pake aplikasi shopee tp sekarang kenapa aplikasi nya jadi lambat setiap mau isi pulsa atau token jadi susah di buka. Mohon bantuan nya
Pengguna Google,5,2024-09-04 09:26:50,Bagus
Pengguna Google,1,2024-09-04 09:26:36,Jangan belanja di aplikasi sini saldo gabisa di pake chat cs gabisa mending ke tiktok shop atau tokopedia
Pengguna Google,4,2024-09-04 09:26:35,Untuk saya pribadi sih cukup amanah dan pesanan sesuai
Pengguna Google,5,2024-09-04 09:26:16,Shopee memang amanah
Pengguna Google,5,2024-09-04 09:25:41,Bagus
Pengguna Google,1,2024-09-04 09:24:28,Kenapa lokasi di Shopee food kadang kadang berubah
Pengguna Google,4,2024-09-04 09:24:13,"Sopi. Update tu yg bermanfaat..tolong kasih identitas driver dlm apk custoner sekalian kontak drivernya biar jelas. Conto tu lazada lengkap ada foto drivernya sama kontaknya. Gk sedikit driver lu yg gk bisa baca map, gk mao tlp cutomer maen anter anter aja. Tau tau barang nyasar...."
Pengguna Google,5,2024-09-04 09:24:10,Mantap
Pengguna Google,5,2024-09-04 09:24:00,keren sangat membatu aplikasinya ...puas pokoknya
Pengguna Google,5,2024-09-04 09:23:21,Banyak bonusnya trimakasih shopee
Pengguna Google,5,2024-09-04 09:23:15,Tingkatkan kualitas terbaik dengan harga murah
Pengguna Google,5,2024-09-04 09:21:50,Mayan beli barang cepet sampe murah keren lagi barang nya
Pengguna Google,5,2024-09-04 09:21:16,Shopee memang mantap beda dengan e-commerce lain 🙏🏻
Pengguna Google,2,2024-09-04 09:21:13,Potongannya semakin banyak saja mulai tgl 4 sep 2024 jualan harga 100.000 potongannya 11.500 jadi kita sebagai penjual terimanya tinggal 88.500
Pengguna Google,5,2024-09-04 09:20:50,mantap
Pengguna Google,5,2024-09-04 09:20:05,Ok
Pengguna Google,1,2024-09-04 09:19:53,"Paling benci di foto diam2 langsung depan muka dgn alasan untuk bukti ya ga gitu juga saya juga punya privasi apaan sii,sebel bgt udh beberapa kali Nemu kurir begitu,padahal saya pengguna setia Shopee tp saya ga terima di perlakukan seperti itu"
Pengguna Google,5,2024-09-04 09:19:36,Belanja aja di shoppe...jgn yg lain...oke
Pengguna Google,5,2024-09-04 09:19:07,Shopee memang mantap
Pengguna Google,5,2024-09-04 09:18:30,Nice
Pengguna Google,5,2024-09-04 09:17:55,Debest
Pengguna Google,5,2024-09-04 09:17:23,Mantap
Pengguna Google,5,2024-09-04 09:16:44,Sangat membantu.
Pengguna Google,1,2024-09-04 09:15:38,BURUK!!
Pengguna Google,5,2024-09-04 09:14:39,Membantuhh
Pengguna Google,5,2024-09-04 09:14:26,apk belanja online sangat bagus dan gampang di gunakan dan barang nya sll bagus
Pengguna Google,5,2024-09-04 09:14:24,Solusi belanja yang tepat
Pengguna Google,5,2024-09-04 09:13:27,Menjadikan lebih baik
Pengguna Google,5,2024-09-04 09:11:58,Tidak ragu lagi belanja di sini aman terpercaya intinya puas
Pengguna Google,5,2024-09-04 09:10:51,Suka banget belanja di aplikasi shopee🥰 sukses selalu buat aplikasi shopee🤗🤗
Pengguna Google,5,2024-09-04 09:05:06,mantap
Pengguna Google,1,2024-09-04 09:04:27,Ini apl apaan gabisa beli barang udah di pesen malah GK Dateng Dateng ni paket nya pie to iki aplikasi
Pengguna Google,2,2024-09-04 09:03:13,Paket nya lama sampe tolong di cepetin aja malu sama aplikasi
Pengguna Google,5,2024-09-04 09:03:07,Amazing
Pengguna Google,5,2024-09-04 09:02:48,sangat berguna
Pengguna Google,5,2024-09-04 09:01:40,Belanja Jadi Mudah.
Pengguna Google,5,2024-09-04 09:01:39,Disini bisa belanja sepuasnya tanpa takut ongkos kirim mudah cepat terpercaya
Pengguna Google,5,2024-09-04 09:01:10,Saya pelanggan setia Shopee..pelayanan semakin baik. Paylatter naik dan pinjaman juga naik. Proses sangat mudah serta bunga yg rendah. Saran utk shopee banyak SPX itu ditiadakan di shopee. Seperti mereka gak sanggup melayani customer shopee. Pesanan saya selalu bermasalah jika diantar oleh SPX . Jd saya agak malas belanja gara gara lelet nya expedisi . Mgkin shopee hrs meng evaluasi expedisi rekanan ..kalo gak berguna di putus saja.
Pengguna Google,1,2024-09-04 09:01:04,"Uang tidak dikembalikan, padahal hp sudah dikirim balik, shoppi tidak tanggung jawab, 3 hp, 2 hp dikirim kardus aja, 1 tidak sesuai dg yg dipromokan, hp reforbis, tidak tanggung jawab shoppie"
Pengguna Google,1,2024-09-04 09:00:13,"Kurir pengiriman paket nya lelet..... Suka menunda2 waktu,, tidak sesuai jadwal penerima paket. Sangat kecewa"
Pengguna Google,5,2024-09-04 08:59:44,mantul
Pengguna Google,4,2024-09-04 08:59:30,Ya lumayan lah tapi ongkirnya kadang mahal dari pada produk nya
Pengguna Google,5,2024-09-04 08:58:13,Sangat mudah n banyak diskon ongkir nyaaa
Pengguna Google,5,2024-09-04 08:58:00,sangat membantu untuk pengusaha UMKM seperti saya
Pengguna Google,5,2024-09-04 08:57:39,Good
Pengguna Google,5,2024-09-04 08:57:27,Mantap aplikasinya
Pengguna Google,5,2024-09-04 08:56:56,bgus
Pengguna Google,5,2024-09-04 08:56:21,"Alhamdulillah dapat bonus dari shoope,Yes... terimakasih shoope semoga lebih lengkap lagi belanja yang kita inginkan 🙏"
Pengguna Google,5,2024-09-04 08:55:56,Sampah......mahal....bnyak penipuan....toko gk ada yg amanah. Telat bayar berapa hari telpon terus2an. Tanggung lah mau bayar sekalian aja nikmati dendanya.
Pengguna Google,5,2024-09-04 08:53:49,Agak lemot dikit
Pengguna Google,4,2024-09-04 08:53:17,Scrol koq sering lambat
Pengguna Google,5,2024-09-04 08:52:21,Semoga makin bagus lagi kedepannya
Pengguna Google,5,2024-09-04 08:51:34,enak
Pengguna Google,5,2024-09-04 08:51:25,Sangat baik dan aman 💕💕💕
Pengguna Google,1,2024-09-04 08:50:50,"Sangat disayangkan toko online terbesar di indonesia tapi, masih tidak bisa mengatasi keluhan customer, coba pengaturan di upgrade, karena setiap barang yang sudah di Terima tidak bisa mengajukan REFUND, &itu sangat mengecewakan pelanggan ketika barang yang di pesan tidak sesuai"
Pengguna Google,3,2024-09-04 08:50:37,"Update terbaru diadakan menu delete produk yg sudah dikirim, biar ga lelet..."
Pengguna Google,5,2024-09-04 08:50:20,banyak voucher
Pengguna Google,5,2024-09-04 08:50:07,Keren
Pengguna Google,4,2024-09-04 08:47:51,Ok
Pengguna Google,5,2024-09-04 08:47:06,Shopee Memang Njemberi
Pengguna Google,1,2024-09-04 08:45:19,ga kek dulu.... masa pengguna baru ga ada diskon pengguna baru... kek dulu
Pengguna Google,4,2024-09-04 08:44:04,Bagus
Pengguna Google,5,2024-09-04 08:43:40,Kasih diskon yg bnyak dong besok tgl 9.9
Pengguna Google,5,2024-09-04 08:43:24,Saya beli barang di shopee blm pernah kecewa dan smoga selalu amanah
Pengguna Google,5,2024-09-04 08:41:56,jadi semakin mudah untuk belanja sesuai keinginan tinggal klik di shope dan banyak promo menarik .. makasih shope...
Pengguna Google,5,2024-09-04 08:41:39,Iklannnnya di kondisikan
Pengguna Google,5,2024-09-04 08:41:03,Harga sangat murah
Pengguna Google,5,2024-09-04 08:40:52,😇
Pengguna Google,1,2024-09-04 08:40:12,Gaenak😑😑😑😑
Pengguna Google,5,2024-09-04 08:40:00,9.9 super shoping day That AWESOME ❤ pertahankan
Pengguna Google,1,2024-09-04 08:39:39,"Pesanan selalu menggunakan spx sangat tidak rekomen,paket saya datang lama dan ada yang salah kirim alamat"
Pengguna Google,2,2024-09-04 08:38:52,"Akhir2 ini untuk expedisi Spx mengecewakan, pengiriman barang sering tertunda di transit ..... dc. Menghubungi CS tidak ada tindak lanjut. Mengerikan"
Pengguna Google,3,2024-09-04 08:37:44,"Barang yang ada di promo terkadang tidak sesuai dengan harapan pemesan. Atau mungkin kurangnya informasi tentang barang yang dijual, karena harapan customer, apa yang dipesan sesuai dengan promosi nya."
Pengguna Google,5,2024-09-04 08:36:24,Sangat cepat melayani customer
Pengguna Google,5,2024-09-04 08:34:52,Barangnya lengkap.....
Pengguna Google,5,2024-09-04 08:34:37,Murah
Pengguna Google,1,2024-09-04 08:34:35,Update an terbaru tidak dapat mengubah jenis kurirnya lagi pada pembayaran cod. Kembalikan pengubahan jenis jasa kitum seperti semula.
Pengguna Google,4,2024-09-04 08:34:18,Sebenarnya gue suka aja sm aplikasinya tapi semakin kesini banyak error ni aplikasinya makin lelet buat scroll ini lagi dibuka gk bisa pdhl udah upgrade. Tiap dibuka aplikasinya malah kayak iklan berulang terus gitu
Pengguna Google,5,2024-09-04 08:34:10,sangat membantu dengan sangat mudah tanpa ribet
Pengguna Google,5,2024-09-04 08:33:35,Tempat belanja praktis
Pengguna Google,5,2024-09-04 08:32:15,Enak aplikasinya nyaman bagus
Pengguna Google,4,2024-09-04 08:30:25,Di tingkatkan terus pelayanan dan keamanan untuk pelanggan
Pengguna Google,4,2024-09-04 08:29:44,mantapp
Pengguna Google,5,2024-09-04 08:27:38,Sangat memuskan tapi masih ada sedikit kekurangan dalam melayani spyalater
Pengguna Google,1,2024-09-04 08:26:26,"UDAH BELI VOUCHER MASIH GA BISA DIPAKE KINTIL! Ngasih voucher gajelas, punya banyak voucher gratis ongkir gak ada 1 pun yg di bisa dipake, s&k nya ribet semua. Iklan doang gritis ingkir gritis ingkir. Giliran pake voucher nya kagak bisa. Gaje."
Pengguna Google,5,2024-09-04 08:25:09,Aku naikin krn aku mkn percaya dg belanja di aplikasi Shopee
Pengguna Google,5,2024-09-04 08:24:04,"Buat saya belanja di shoppe sangat membantu saya,terima kasih shoppe"
